OBJECTID,SN_ID,WBenUse
65822,52184.0-0-C-3001517,Agricultural
65823,521864,Domestic
65824,521867,Domestic
65825,521868,StockWatering
65826,521903,Domestic
65827,52192,Domestic
65828,521988,Domestic
65829,521996,Other
65830,52202,Domestic
65831,522030,Domestic
65832,522074,Domestic
65833,52208.0-0-C-4401397,Agricultural
65834,522092,Domestic
65835,52211,Other
65836,52214,Other
65837,522144,Agricultural
65838,522145,Domestic
65839,52216.0-0-C-5105671,Other
65840,52216.0-0-C-5109080,Other
65841,522204,Domestic
65842,52228.0-0-C-6000774,Agricultural
65843,522296,Other
65844,522297,Other
65845,522298,Other
65846,52230.0-0-A-3605239,Other
65847,52230.0-0-A-3605241,Other
65848,52230.0-0-A-3605242,Other
65849,52230.0-0-A-3605243,Other
65850,52230.0-0-A-3607287,Other
65851,52230.0-0-A-3609015,Other
65852,52230.0-0-A-3703403,Other
65853,52230.0-0-A-3705622,Other
65854,52230.0-0-C-3200887,Agricultural
65855,52230.0-0-C-3605239,Other
65856,52230.0-0-C-3605241,Other
65857,52230.0-0-C-3605242,Other
65858,52230.0-0-C-3605243,Other
65859,52230.0-0-C-3607287,Other
65860,52230.0-0-C-3609015,Other
65861,52230.0-0-C-3705622,Other
65862,52230.1433-0-C-4101054,Agricultural
65863,52230.14355-0-C-3200897,Agricultural
65864,52230.14355-0-C-3201052,Agricultural
65865,52230.14731-0-C-6000550,Agricultural
65866,52230.16192-0-C-6000528,Agricultural
65867,52230.17144-0-C-6000528,Agricultural
65868,52230.18627-0-C-4002616,Domestic
65869,52230.19311-0-C-6000528,Agricultural
65870,52230.20818-0-C-4505022,StockWatering
65871,52230.22279-0-C-4002575,Agricultural
65872,52230.224610000005-0-C-5701082,StockWatering
65873,52230.224610000005-0-C-5701083,StockWatering
65874,52230.224610000005-0-C-5701084,StockWatering
65875,52230.224610000005-0-C-5701085,StockWatering
65876,52230.224610000005-0-C-5701086,StockWatering
65877,52230.23861-0-C-6000528,Agricultural
65878,52230.28641-0-C-4401513,StockWatering
65879,52230.28641-0-C-4401516,StockWatering
65880,52230.28641-0-C-4401518,StockWatering
65881,52230.28641-0-C-4401522,StockWatering
65882,52230.28641-0-C-4401552,StockWatering
65883,52230.28641-0-C-4401553,StockWatering
65884,52230.28641-0-C-4401554,StockWatering
65885,52230.28641-0-C-4401556,StockWatering
65886,52230.29584-0-C-4505028,StockWatering
65887,52230.31203-0-C-6201551,StockWatering
65888,52230.31213-0-C-6201550,StockWatering
65889,52230.3141-0-C-3200901,Agricultural
65890,52230.3145-0-C-6201547,StockWatering
65891,52230.3146-0-C-6201548,StockWatering
65892,52230.3146-0-C-6201549,StockWatering
65893,52230.317760000005-0-C-4002620,Agricultural
65894,52230.31865-0-A-4303700,StockWatering
65895,52230.31865-0-A-4303701,StockWatering
65896,52230.31865-0-A-4303707,StockWatering
65897,52230.31884-0-A-4303705,StockWatering
65898,52230.326030000004-0-C-3200928,Agricultural
65899,52230.34332-0-C-3001220,Agricultural
65900,52230.34789-0-C-6201553,StockWatering
65901,52230.34912-0-C-5801767,Agricultural
65902,52230.35215-0-C-4401515,StockWatering
65903,52230.35944-0-C-4400603,Agricultural
65904,52230.35946-0-C-4401495,StockWatering
65905,52230.35946-0-C-4401497,StockWatering
65906,52230.35946-0-C-4401498,StockWatering
65907,52230.35946-0-C-4401499,StockWatering
65908,52230.35946-0-C-4401510,StockWatering
65909,52230.35946-0-C-4401512,StockWatering
65910,52230.35946-0-C-4401564,StockWatering
65911,52230.36659-0-C-4401571,StockWatering
65912,52230.36659-0-C-4401572,StockWatering
65913,52230.36725-0-A-4404198,StockWatering
65914,52230.37437-0-C-4401492,StockWatering
65915,52230.37437-0-C-4401493,StockWatering
65916,52230.37437-0-C-4401494,StockWatering
65917,52230.37437-0-C-4401501,StockWatering
65918,52230.37437-0-C-4401502,StockWatering
65919,52230.37437-0-C-4401503,StockWatering
65920,52230.37437-0-C-4401504,StockWatering
65921,52230.37437-0-C-4401508,StockWatering
65922,52230.37437-0-C-4401563,StockWatering
65923,52230.38409-0-C-4301852,StockWatering
65924,52230.38409-0-C-4301853,StockWatering
65925,52230.38409-0-C-4301854,StockWatering
65926,52230.38508-0-C-4401435,StockWatering
65927,52230.38508-0-C-4401436,StockWatering
65928,52230.38508-0-C-4401437,StockWatering
65929,52230.38508-0-C-4401438,StockWatering
65930,52230.38508-0-C-4401439,StockWatering
65931,52230.38508-0-C-4401440,StockWatering
65932,52230.38508-0-C-4401441,StockWatering
65933,52230.38526-0-A-4404194,StockWatering
65934,52230.39233-0-A-5803616,StockWatering
65935,52230.39598-0-C-4301856,StockWatering
65936,52230.39598-0-C-4301857,StockWatering
65937,52230.39598-0-C-4301858,StockWatering
65938,52230.39598-0-C-4301859,StockWatering
65939,52230.39598-0-C-4301860,StockWatering
65940,52230.39598-0-C-4301861,StockWatering
65941,52230.39935-0-C-5501058,StockWatering
65942,52230.39935-0-C-5501059,StockWatering
65943,52230.39935-0-C-5501060,StockWatering
65944,52230.39963-0-C-4101041,Agricultural
65945,52230.40373-0-A-4404197,StockWatering
65946,52230.40378-0-A-4404196,StockWatering
65947,52230.40438-0-A-4404075,StockWatering
65948,52230.40765-0-C-6201552,StockWatering
65949,52230.41463-0-A-4404083,StockWatering
65950,52230.41463-0-A-4404084,StockWatering
65951,52230.41465-0-A-4404066,StockWatering
65952,52230.41467-0-A-4404067,StockWatering
65953,52230.41468-0-A-4404068,StockWatering
65954,52230.41499-0-A-4404087,StockWatering
65955,52230.41504-0-A-4404088,StockWatering
65956,52230.41525-0-A-4404071,StockWatering
65957,52230.41637-0-C-3001515,Agricultural
65958,52230.41849-0-A-4404074,StockWatering
65959,52230.42003-0-C-4002615,Agricultural
65960,52230.42155-0-A-5803618,StockWatering
65961,52230.42185-0-C-6001800,Other
65962,52230.42215-0-C-2801204,Domestic
65963,52230.42232-0-A-4404086,StockWatering
65964,52230.42276-0-A-4404077,StockWatering
65965,52230.42276-0-A-4404082,StockWatering
65966,52230.42368-0-C-3200898,Agricultural
65967,52230.425639999994-0-A-4404045,StockWatering
65968,52230.42569-0-A-4404047,StockWatering
65969,52230.42569-0-A-4404048,StockWatering
65970,52230.4259-0-A-4404070,StockWatering
65971,52230.42909-0-A-4404195,StockWatering
65972,52230.429260000004-0-A-4404199,StockWatering
65973,52230.4296-0-A-4404200,StockWatering
65974,52230.429639999995-0-A-4404201,StockWatering
65975,52230.43022-0-C-3806687,Agricultural
65976,52230.43037-0-C-6201537,Domestic
65977,52230.4361-0-C-3700743,Other
65978,52230.43995-0-A-4404057,StockWatering
65979,52230.44011-0-C-4401506,StockWatering
65980,52230.44025-0-A-4404054,StockWatering
65981,52230.44025-0-A-4404069,StockWatering
65982,52230.4403-0-A-4404061,StockWatering
65983,52230.4403-0-A-4404076,StockWatering
65984,52230.44056-0-A-4404062,StockWatering
65985,52230.44056-0-A-4404063,StockWatering
65986,52230.44056-0-A-4404064,StockWatering
65987,52230.44056-0-A-4404078,StockWatering
65988,52230.44056-0-A-4404080,StockWatering
65989,52230.44087-0-A-4404053,StockWatering
65990,52230.44087-0-A-4404060,StockWatering
65991,52230.44712-0-C-2900883,Agricultural
65992,52230.44741-0-C-5801715,StockWatering
65993,52230.44756-0-A-4404058,StockWatering
65994,52230.44756-0-A-4404059,StockWatering
65995,52230.44756-0-A-5503555,StockWatering
65996,52230.44925-0-C-3300670,Agricultural
65997,52230.450280000005-0-C-4301848,StockWatering
65998,52230.450280000005-0-C-4301849,StockWatering
65999,52230.450280000005-0-C-4301850,StockWatering
66000,52230.450280000005-0-C-4301851,StockWatering
66001,52230.45491-0-A-4404085,StockWatering
66002,52230.458210000004-0-C-4401417,Agricultural
66003,52230.46222-0-A-4404073,StockWatering
66004,52230.462530000004-0-A-4404072,StockWatering
66005,52230.466389999994-0-C-3806707,Domestic
66006,52230.466389999994-0-C-3806708,Domestic
66007,52230.46833-0-C-4301053,StockWatering
66008,52230.4684-0-A-4303706,StockWatering
66009,52230.46903-0-C-4401468,StockWatering
66010,52230.46903-0-C-4401469,StockWatering
66011,52230.46903-0-C-4401479,StockWatering
66012,52230.46903-0-C-4401480,StockWatering
66013,52230.46903-0-C-4401482,StockWatering
66014,52230.46903-0-C-4401483,StockWatering
66015,52230.46903-0-C-4401486,StockWatering
66016,52230.46903-0-C-4401487,StockWatering
66017,52230.46903-0-C-4401488,StockWatering
66018,52230.46903-0-C-4401490,StockWatering
66019,52230.46903-0-C-4401491,StockWatering
66020,52230.47205-0-C-5701090,StockWatering
66021,52230.47205-0-C-5701091,StockWatering
66022,52230.47205-0-C-5701092,StockWatering
66023,52230.4722-0-C-4305048,Domestic
66024,52230.47227-0-C-4305049,Domestic
66025,52230.48078-0-C-4401425,StockWatering
66026,52230.48078-0-C-4401431,StockWatering
66027,52230.4809-0-C-4401398,StockWatering
66028,52230.4809-0-C-4401399,StockWatering
66029,52230.4809-0-C-4401400,StockWatering
66030,52230.48132-0-C-2801268,Domestic
66031,52230.48191-0-C-4002631,Wildlife
66032,52230.48191-0-C-4002632,Wildlife
66033,52230.48195-0-C-4002693,Wildlife
66034,52230.48373-0-C-5501062,StockWatering
66035,52230.48387-0-C-4301847,StockWatering
66036,52230.48391-0-C-4301864,StockWatering
66037,52230.48393-0-C-4301862,StockWatering
66038,52230.48393-0-C-4301863,StockWatering
66039,52230.48393-0-C-5501063,StockWatering
66040,52230.48408-0-C-4401427,StockWatering
66041,52230.48412-0-C-4401430,StockWatering
66042,52230.48412-0-C-4401433,StockWatering
66043,52230.48414-0-C-4401404,StockWatering
66044,52230.48414-0-C-4401405,StockWatering
66045,52230.48414-0-C-4401406,StockWatering
66046,52230.48414-0-C-4401407,StockWatering
66047,52230.48414-0-C-4401423,StockWatering
66048,52230.48414-0-C-4401426,StockWatering
66049,52230.48415-0-C-4401432,StockWatering
66050,52230.4844-0-C-4401424,StockWatering
66051,52230.48442-0-C-4401420,StockWatering
66052,52230.48442-0-C-4401421,StockWatering
66053,52230.48442-0-C-4401428,StockWatering
66054,52230.48442-0-C-4401429,StockWatering
66055,52230.484469999996-0-C-5401101,StockWatering
66056,52230.484469999996-0-C-5401102,StockWatering
66057,52230.484469999996-0-C-5401103,StockWatering
66058,52230.484469999996-0-C-5401104,StockWatering
66059,52230.48465-0-A-4404065,StockWatering
66060,52230.48755-0-C-4401422,StockWatering
66061,52230.48822-0-C-3200915,Wildlife
66062,52230.48842-0-C-3200907,Wildlife
66063,52230.48842-0-C-3200908,Wildlife
66064,52230.48898-0-C-6900539,Wildlife
66065,52230.49057-0-C-3200906,Wildlife
66066,52230.4917-0-C-4401514,StockWatering
66067,52230.49443-0-C-6100640,Wildlife
66068,52230.49443-0-C-6100641,Wildlife
66069,52230.49443-0-C-6100644,Wildlife
66070,52230.49443-0-C-6100645,Wildlife
66071,52230.494660000004-0-C-3600642,Agricultural
66072,52230.495039999994-0-A-4404044,StockWatering
66073,52230.495039999994-0-C-4002602,Wildlife
66074,52230.49509-0-A-4404046,StockWatering
66075,52230.4952-0-C-4101076,Agricultural
66076,52230.49535-0-C-4002603,Wildlife
66077,52230.49568-0-C-6201233,Wildlife
66078,52230.498139999996-0-C-4002604,Wildlife
66079,52230.498230000005-0-C-6100636,Wildlife
66080,52230.498230000005-0-C-6100637,Wildlife
66081,52230.498230000005-0-C-6100638,Wildlife
66082,52230.498230000005-0-C-6100639,Wildlife
66083,52230.498230000005-0-C-6100642,Wildlife
66084,52230.498230000005-0-C-6100643,Wildlife
66085,52230.49834-0-C-4002617,Agricultural
66086,52230.49854-0-C-3200919,Wildlife
66087,52230.498719999996-0-C-3701281,Other
66088,52230.498719999996-0-C-3701282,Other
66089,52230.498960000004-0-C-4002605,Wildlife
66090,52230.50282-0-C-6201541,Domestic
66091,52230.504030000004-0-C-3605354,Other
66092,52230.504030000004-0-C-3605355,Other
66093,52230.504030000004-0-C-3605356,Other
66094,52230.504030000004-0-C-3605358,Other
66095,52230.504030000004-0-C-3605359,Other
66096,52230.504030000004-0-C-3605360,Other
66097,52230.504030000004-0-C-3605361,Other
66098,52230.504030000004-0-C-3605362,Other
66099,52230.504030000004-0-C-3605363,Other
66100,52230.504030000004-0-C-3605364,Other
66101,52230.504030000004-0-C-3605365,Other
66102,52230.504030000004-0-C-3605366,Other
66103,52230.504030000004-0-C-3605367,Other
66104,52230.504030000004-0-C-3605368,Other
66105,52230.50434-0-A-5503554,StockWatering
66106,52230.50434-0-A-5503556,StockWatering
66107,52230.50434-0-A-5503557,StockWatering
66108,52230.50539-0-C-3200894,Agricultural
66109,52230.505860000005-0-C-5801761,StockWatering
66110,52230.505860000005-0-C-5801762,StockWatering
66111,52230.505860000005-0-C-5801763,StockWatering
66112,52230.505860000005-0-C-5801764,StockWatering
66113,52230.506160000004-0-C-6001577,Agricultural
66114,52230.50677-0-A-3903552,Other
66115,52230.50889-0-C-3800904,Other
66116,52230.5095-0-C-4002611,Domestic
66117,52230.50963-0-C-2801267,Domestic
66118,52230.51027-0-C-4401411,StockWatering
66119,52230.51072-0-C-3605353,Other
66120,52230.51286-0-A-5703544,StockWatering
66121,52230.51286-0-A-5703545,StockWatering
66122,52230.51286-0-C-4401505,StockWatering
66123,52230.51286-0-C-4401565,StockWatering
66124,52230.513660000004-0-A-4404189,StockWatering
66125,52230.513660000004-0-A-4404190,StockWatering
66126,52230.51612-0-C-4301855,Agricultural
66127,52230.5165-0-C-6801262,StockWatering
66128,52230.51651-0-C-4401496,StockWatering
66129,52230.51681-0-C-3200896,Agricultural
66130,52230.51742-0-C-3100880,Agricultural
66131,52230.51771-0-A-4404079,StockWatering
66132,52230.517719999996-0-A-4404081,StockWatering
66133,52230.51775-0-C-4401481,StockWatering
66134,52230.51775-0-C-4401484,Domestic
66135,52230.51775-0-C-4401485,Domestic
66136,52230.51775-0-C-4401489,Domestic
66137,52230.51779-0-C-4401001,StockWatering
66138,52230.517830000004-0-C-6001549,StockWatering
66139,52230.5185-0-C-5701120,StockWatering
66140,52230.519389999994-0-C-7201278,Agricultural
66141,52230.51963-0-C-3800966,Agricultural
66142,52230.51986-0-C-3806705,Domestic
66143,52230.52-0-C-5901667,Agricultural
66144,52230.520169999996-0-A-5803624,StockWatering
66145,52230.520169999996-0-C-3801846,Other
66146,52230.520169999996-0-C-4101028,Agricultural
66147,52230.52031-0-C-3905435,StockWatering
66148,52230.52031-0-C-3905436,StockWatering
66149,52230.52031-0-C-3905437,StockWatering
66150,52230.52031-0-C-3905438,StockWatering
66151,52230.52031-0-C-3905439,StockWatering
66152,52230.52031-0-C-7005147,StockWatering
66153,52230.52031-0-C-7005148,StockWatering
66154,52230.52031-0-C-7005149,StockWatering
66155,52230.52031-0-C-7005150,StockWatering
66156,52230.52031-0-C-7005151,StockWatering
66157,52230.52031-0-C-7005153,StockWatering
66158,52230.52031-0-C-7005154,StockWatering
66159,52230.52031-0-C-7005155,StockWatering
66160,52230.52031-0-C-7005156,StockWatering
66161,52230.52031-0-C-7005157,StockWatering
66162,52230.52031-0-C-7005158,StockWatering
66163,52230.52031-0-C-7005159,StockWatering
66164,52230.52061-0-C-5801759,StockWatering
66165,52230.52061-0-C-5801760,StockWatering
66166,52230.520919999995-0-C-3000825,Agricultural
66167,52230.520939999995-0-A-4303235,Commercial
66168,52230.520939999995-0-A-4303237,Commercial
66169,52230.520939999995-0-A-4303238,Commercial
66170,52230.520939999995-0-A-4303239,Commercial
66171,52230.520939999995-0-A-4303240,Commercial
66172,52230.520939999995-0-A-4305051,Commercial
66173,52230.520939999995-0-C-4303235,Commercial
66174,52230.520939999995-0-C-4303237,Commercial
66175,52230.520939999995-0-C-4303238,Commercial
66176,52230.520939999995-0-C-4303239,Commercial
66177,52230.520939999995-0-C-4303240,Commercial
66178,52230.520939999995-0-C-4305051,Commercial
66179,52230.52112-0-A-3807865,Other
66180,52230.52112-0-A-3809217,Other
66181,52230.52112-0-A-3809234,Other
66182,52230.52138-0-C-4401458,StockWatering
66183,52230.52138-0-C-4401459,StockWatering
66184,52230.52138-0-C-4401460,StockWatering
66185,52230.52138-0-C-4401461,StockWatering
66186,52230.52138-0-C-4401462,StockWatering
66187,52230.52138-0-C-4401463,StockWatering
66188,52230.52138-0-C-4401464,StockWatering
66189,52230.52138-0-C-4401465,StockWatering
66190,52230.52138-0-C-4401466,StockWatering
66191,52230.52138-0-C-4401467,StockWatering
66192,522310,Domestic
66193,522322,Domestic
66194,522352,Domestic
66195,522420,Domestic
66196,522490,Domestic
66197,52250.0-0-A-3609098,Industrial
66198,52250.0-0-A-3617021,Industrial
66199,52250.0-0-A-4203625,Agricultural
66200,52250.0-0-C-3609098,Industrial
66201,52250.0-0-C-3617021,Industrial
66202,522559,Domestic
66203,522586,Domestic
66204,522611,StockWatering
66205,52265.0-0-C-7201269,Agricultural
66206,522652,StockWatering
66207,522701,Domestic
66208,522705,Domestic
66209,522727,Other
66210,522783,Domestic
66211,522863,Domestic
66212,522873,Domestic
66213,52292.0-0-A-3609069,Other
66214,52292.0-0-C-3607605,Other
66215,52292.0-0-C-3609069,Other
66216,523,Other
66217,52304.0-0-C-4401403,StockWatering
66218,523042,Recreation
66219,52309,Domestic
66220,52309,Agricultural
66221,52312.0-0-C-3005144,Domestic
66222,52312.0-0-C-3005145,Domestic
66223,52313.0-0-C-4401402,Agricultural
66224,52319.0-0-C-7201279,Agricultural
66225,52320.0-0-A-3807859,Other
66226,52320.0-0-A-3809212,Other
66227,523320,Domestic
66228,52339.0-0-C-4101050,Agricultural
66229,523390,Domestic
66230,52350.0-0-C-4401566,StockWatering
66231,52350.0-0-C-4401567,StockWatering
66232,523510,Agricultural
66233,523525,Domestic
66234,523561,Other
66235,523563,Other
66236,523564,Other
66237,523565,Other
66238,523591,Domestic
66239,52365.0-0-C-6005270,Domestic
66240,523767,Domestic
66241,52378.0-0-C-7201571,Agricultural
66242,52381.0-0-C-5701081,Agricultural
66243,523832,Domestic
66244,523852,Domestic
66245,523853,Agricultural
66246,52387.0-0-A-5803622,StockWatering
66247,52387.0-0-A-5803623,StockWatering
66248,52387.0-0-A-5803625,StockWatering
66249,52392.0-0-C-4401409,Agricultural
66250,523924,StockWatering
66251,52396.0-0-C-4401416,Agricultural
66252,52396.0-0-C-4401418,Agricultural
66253,52396.0-0-C-4402465,Agricultural
66254,52396.0-0-C-4402466,Agricultural
66255,52397.0-0-C-3403742,Agricultural
66256,52397.0-0-C-4401408,Agricultural
66257,52397.0-0-C-4402505,Agricultural
66258,52397.0-0-C-4402506,Agricultural
66259,524,Domestic
66260,524001,Domestic
66261,524009,Agricultural
66262,524039,Domestic
66263,52404.0-0-C-3200899,Agricultural
66264,524040,Domestic
66265,524042,Domestic
66266,52406.0-0-C-5901679,Domestic
66267,524101,Other
66268,52412.0-0-A-4303692,Industrial
66269,52412.0-0-C-4401569,Agricultural
66270,52412.0-0-C-4402216,Agricultural
66271,524148,Domestic
66272,524152,StockWatering
66273,52416.0-0-C-4002610,Domestic
66274,524177,Domestic
66275,52418.0-0-C-4002606,Agricultural
66276,524201,Domestic
66277,524211,Agricultural
66278,52426.0-0-C-3200895,Agricultural
66279,524268,Other
66280,524269,Other
66281,524270,Other
66282,524271,Other
66283,52429,Domestic
66284,524298,Domestic
66285,52434.0-0-C-3000826,Commercial
66286,52434.0-0-C-4401412,StockWatering
66287,524404,Domestic
66288,52441.0-0-C-5801744,StockWatering
66289,52441.0-0-C-5801745,StockWatering
